,grupo,linhas,marcador,dados,nulos,min,max,media,variancia
348,wilms tumor,10,CD15:MO,0,10,,,0.0,0.0
349,wilms tumor,10,CD16:MO,0,10,,,0.0,0.0
350,wilms tumor,10,CD19:MO,0,10,,,0.0,0.0
351,wilms tumor,10,CD19_CD4:MO,3,7,1101.33,3701.65,2525.73666667,1736727.72813
352,wilms tumor,10,CD19+TCRGD:MO,2,8,193.92,486.29,340.105,42740.10845
353,wilms tumor,10,CD1a:MO,0,10,,,0.0,0.0
354,wilms tumor,10,CD2:MO,0,10,,,0.0,0.0
355,wilms tumor,10,CD20:MO,2,8,-7.1,204.86,98.88,22463.5208
356,wilms tumor,10,CD20+CD4:MO,1,9,4101.26,4101.26,4101.26,0.0
357,wilms tumor,10,CD21:MO,0,10,,,0.0,0.0
358,wilms tumor,10,CD22:MO,0,10,,,0.0,0.0
359,wilms tumor,10,CD24:MO,0,10,,,0.0,0.0
360,wilms tumor,10,CD271:MO,5,5,79.44,152.08,100.67,902.7355
361,wilms tumor,10,CD28:MO,0,10,,,0.0,0.0
362,wilms tumor,10,CD3:MO,5,5,166.79,620.9,330.86,40561.66215
363,wilms tumor,10,CD30:MO,1,9,227.39,227.39,227.39,0.0
364,wilms tumor,10,CD309:MO,4,6,69.04,94.78,85.37,126.398
365,wilms tumor,10,CD34:MO,1,9,207.37,207.37,207.37,0.0
366,wilms tumor,10,CD38:MO,6,4,20.75,3631.4,2020.65833333,1477772.94934
367,wilms tumor,10,CD4:MO,0,10,,,0.0,0.0
368,wilms tumor,10,CD44:MO,4,6,3229.82,6334.41,4232.325,2011838.17017
369,wilms tumor,10,CD45:MO,9,1,672.44,10083.6,5827.66666667,6636571.67372
370,wilms tumor,10,CD5:MO,2,8,286.44,764.1,525.27,114079.5378
371,wilms tumor,10,CD56:MO,9,1,-237.45,810.28,184.617777778,88851.6692944
372,wilms tumor,10,CD56+IgK:MO,5,5,119.43,7237.03,2607.612,10125395.7809
373,wilms tumor,10,CD57:MO,4,6,102.03,197.43,147.12,2017.3578
374,wilms tumor,10,CD58:MO,2,8,2309.13,5467.12,3888.125,4986450.42005
375,wilms tumor,10,CD7:MO,0,10,,,0.0,0.0
376,wilms tumor,10,CD71:MO,1,9,586.27,586.27,586.27,0.0
377,wilms tumor,10,CD8:MO,0,10,,,0.0,0.0
378,wilms tumor,10,CD8+IgL:MO,5,5,169.78,11024.15,3062.414,20891903.568
379,wilms tumor,10,CD81:MO,7,3,90.07,21408.6,4429.82857143,57235325.2095
380,wilms tumor,10,CD8-CD99:MO,0,10,,,0.0,0.0
381,wilms tumor,10,CD9:MO,7,3,423.17,13135.51,4425.43142857,20509554.1512
382,wilms tumor,10,CD90:MO,5,5,60.84,493.26,202.846,28825.65918
383,wilms tumor,10,CD99:MO,7,3,78.0,1052.52,635.14,130499.210233
384,wilms tumor,10,cyCD3:MO,0,10,,,0.0,0.0
385,wilms tumor,10,cyCD3+CD19:MO,1,9,398.22,398.22,398.22,0.0
386,wilms tumor,10,cyCD79a:MO,0,10,,,0.0,0.0
387,wilms tumor,10,EPCAM:MO,6,4,65.54,2940.22,875.996666667,1186784.84163
388,wilms tumor,10,Epcam+CD4:MO,1,9,764.9,764.9,764.9,0.0
389,wilms tumor,10,FSC-A:MO,9,1,104201.38,154639.8,126375.752222,248857747.834
390,wilms tumor,10,FSC-H:MO,9,1,76408.0,111085.0,93198.5,118821880.75
391,wilms tumor,10,GD2:MO,6,4,83.71,1798.17,658.466666667,386318.762907
392,wilms tumor,10,HLADR:MO,3,7,11848.86,74506.11,35753.5666667,1146826434.65
393,wilms tumor,10,MPO:MO,0,10,,,0.0,0.0
394,wilms tumor,10,nuMIOGENIN:MO,4,6,72.35,287.74,178.07,8097.253
395,wilms tumor,10,nuMYOD:MO,2,8,185.11,252.23,218.67,2252.5472
396,wilms tumor,10,OCT3/4:MO,0,10,,,0.0,0.0
397,wilms tumor,10,SSC-A:MO,9,1,23114.16,54760.32,36841.1011111,109719726.567
398,wilms tumor,10,SSC-H:MO,2,8,22262.5,22441.0,22351.75,15931.125
399,wilms tumor,10,BV421:N,1,9,880.88,880.88,880.88,0.0
400,wilms tumor,10,CD10:N,6,4,1449.67,5278.19,3771.19833333,1704632.14542
401,wilms tumor,10,CD105:N,1,9,140.59,140.59,140.59,0.0
402,wilms tumor,10,CD117:N,3,7,221.7,646.29,464.756666667,47908.0074333
403,wilms tumor,10,CD123:N,0,10,,,0.0,0.0
404,wilms tumor,10,CD14:N,1,9,-2.08,-2.08,-2.08,0.0
405,wilms tumor,10,CD15:N,0,10,,,0.0,0.0
406,wilms tumor,10,CD16:N,0,10,,,0.0,0.0
407,wilms tumor,10,CD19:N,0,10,,,0.0,0.0
408,wilms tumor,10,CD19_CD4:N,3,7,112.59,344.74,261.646666667,16736.7766333
409,wilms tumor,10,CD19+TCRGD:N,2,8,149.69,240.4,195.045,4114.15205
410,wilms tumor,10,CD1a:N,0,10,,,0.0,0.0
411,wilms tumor,10,CD2:N,0,10,,,0.0,0.0
412,wilms tumor,10,CD20:N,1,9,183.97,183.97,183.97,0.0
413,wilms tumor,10,CD20+CD4:N,1,9,650.32,650.32,650.32,0.0
414,wilms tumor,10,CD21:N,0,10,,,0.0,0.0
415,wilms tumor,10,CD22:N,0,10,,,0.0,0.0
416,wilms tumor,10,CD24:N,0,10,,,0.0,0.0
417,wilms tumor,10,CD271:N,5,5,67.01,293.17,155.43,7596.0116
418,wilms tumor,10,CD28:N,0,10,,,0.0,0.0
419,wilms tumor,10,CD3:N,5,5,217.64,467.32,306.862,10563.22002
420,wilms tumor,10,CD30:N,0,10,,,0.0,0.0
421,wilms tumor,10,CD309:N,3,7,85.37,447.78,207.81,43195.2277
422,wilms tumor,10,CD34:N,0,10,,,0.0,0.0
423,wilms tumor,10,CD38:N,4,6,33.76,449.01,313.7725,37679.4536917
424,wilms tumor,10,CD4:N,0,10,,,0.0,0.0
425,wilms tumor,10,CD44:N,3,7,730.01,946.8,802.67,15580.4467
426,wilms tumor,10,CD45:N,6,4,1566.26,4554.0,3115.73666667,954814.122707
427,wilms tumor,10,CD5:N,2,8,274.35,328.51,301.43,1466.6528
428,wilms tumor,10,CD56:N,7,3,-19.53,691.92,250.201428571,69868.236381
429,wilms tumor,10,CD56+IgK:N,5,5,53.55,321.03,196.338,10349.64947
430,wilms tumor,10,CD57:N,5,5,129.39,343.76,207.832,7499.86987
431,wilms tumor,10,CD58:N,3,7,2336.53,3122.88,2757.53333333,156909.829033
432,wilms tumor,10,CD7:N,0,10,,,0.0,0.0
433,wilms tumor,10,CD71:N,1,9,329.46,329.46,329.46,0.0
434,wilms tumor,10,CD8:N,0,10,,,0.0,0.0
435,wilms tumor,10,CD8+IgL:N,5,5,116.72,603.54,392.276,37897.32033
436,wilms tumor,10,CD81:N,5,5,36.21,11878.77,2503.05,27475263.749
437,wilms tumor,10,CD8-CD99:N,0,10,,,0.0,0.0
438,wilms tumor,10,CD9:N,5,5,372.5,22303.02,4879.43,94876883.2525
439,wilms tumor,10,CD90:N,5,5,145.28,365.27,254.114,9471.89783
440,wilms tumor,10,CD99:N,5,5,110.89,1345.15,428.388,267209.05297
441,wilms tumor,10,cyCD3:N,0,10,,,0.0,0.0
