,grupo,linhas,marcador,dados,nulos,min,max,media,variancia
110,thyroid-like follicular carcinoma of kidney,1,nuMYOD:B,0,1,,,0.0,0
111,thyroid-like follicular carcinoma of kidney,1,OCT3/4:B,0,1,,,0.0,0
112,thyroid-like follicular carcinoma of kidney,1,SSC-A:B,1,0,12468.96,12468.96,12468.96,0
113,thyroid-like follicular carcinoma of kidney,1,SSC-H:B,1,0,9462.0,9462.0,9462.0,0
114,thyroid-like follicular carcinoma of kidney,1,BV421:END,0,1,,,0.0,0
115,thyroid-like follicular carcinoma of kidney,1,CD10:END,0,1,,,0.0,0
116,thyroid-like follicular carcinoma of kidney,1,CD105:END,0,1,,,0.0,0
117,thyroid-like follicular carcinoma of kidney,1,CD117:END,0,1,,,0.0,0
118,thyroid-like follicular carcinoma of kidney,1,CD123:END,0,1,,,0.0,0
119,thyroid-like follicular carcinoma of kidney,1,CD14:END,0,1,,,0.0,0
120,thyroid-like follicular carcinoma of kidney,1,CD15:END,0,1,,,0.0,0
121,thyroid-like follicular carcinoma of kidney,1,CD16:END,0,1,,,0.0,0
122,thyroid-like follicular carcinoma of kidney,1,CD19:END,0,1,,,0.0,0
123,thyroid-like follicular carcinoma of kidney,1,CD19_CD4:END,0,1,,,0.0,0
124,thyroid-like follicular carcinoma of kidney,1,CD19+TCRGD:END,0,1,,,0.0,0
125,thyroid-like follicular carcinoma of kidney,1,CD1a:END,0,1,,,0.0,0
126,thyroid-like follicular carcinoma of kidney,1,CD2:END,0,1,,,0.0,0
127,thyroid-like follicular carcinoma of kidney,1,CD20:END,0,1,,,0.0,0
128,thyroid-like follicular carcinoma of kidney,1,CD20+CD4:END,0,1,,,0.0,0
129,thyroid-like follicular carcinoma of kidney,1,CD21:END,0,1,,,0.0,0
130,thyroid-like follicular carcinoma of kidney,1,CD22:END,0,1,,,0.0,0
131,thyroid-like follicular carcinoma of kidney,1,CD24:END,0,1,,,0.0,0
132,thyroid-like follicular carcinoma of kidney,1,CD271:END,0,1,,,0.0,0
133,thyroid-like follicular carcinoma of kidney,1,CD28:END,0,1,,,0.0,0
134,thyroid-like follicular carcinoma of kidney,1,CD3:END,0,1,,,0.0,0
135,thyroid-like follicular carcinoma of kidney,1,CD30:END,0,1,,,0.0,0
