,grupo,linhas,marcador,dados,nulos,min,max,media,variancia
384,vascular tumor,2,cyCD3:MO,0,2,,,0.0,0.0
385,vascular tumor,2,cyCD3+CD19:MO,0,2,,,0.0,0.0
386,vascular tumor,2,cyCD79a:MO,0,2,,,0.0,0.0
387,vascular tumor,2,EPCAM:MO,1,1,25.43,25.43,25.43,0.0
388,vascular tumor,2,Epcam+CD4:MO,0,2,,,0.0,0.0
389,vascular tumor,2,FSC-A:MO,2,0,89671.5,148528.84,119100.17,1732093235.94
390,vascular tumor,2,FSC-H:MO,1,1,104326.0,104326.0,104326.0,0.0
391,vascular tumor,2,GD2:MO,2,0,3154.15,4642.44,3898.295,1107503.56205
392,vascular tumor,2,HLADR:MO,0,2,,,0.0,0.0
393,vascular tumor,2,MPO:MO,0,2,,,0.0,0.0
394,vascular tumor,2,nuMIOGENIN:MO,0,2,,,0.0,0.0
395,vascular tumor,2,nuMYOD:MO,0,2,,,0.0,0.0
396,vascular tumor,2,OCT3/4:MO,0,2,,,0.0,0.0
397,vascular tumor,2,SSC-A:MO,2,0,35185.7,45373.9,40279.8,51899709.62
398,vascular tumor,2,SSC-H:MO,0,2,,,0.0,0.0
399,vascular tumor,2,BV421:N,0,2,,,0.0,0.0
400,vascular tumor,2,CD10:N,2,0,17237.95,38937.59,28087.77,235437188.065
401,vascular tumor,2,CD105:N,0,2,,,0.0,0.0
402,vascular tumor,2,CD117:N,0,2,,,0.0,0.0
403,vascular tumor,2,CD123:N,0,2,,,0.0,0.0
404,vascular tumor,2,CD14:N,0,2,,,0.0,0.0
405,vascular tumor,2,CD15:N,0,2,,,0.0,0.0
406,vascular tumor,2,CD16:N,0,2,,,0.0,0.0
407,vascular tumor,2,CD19:N,1,1,18477.6,18477.6,18477.6,0.0
408,vascular tumor,2,CD19_CD4:N,0,2,,,0.0,0.0
409,vascular tumor,2,CD19+TCRGD:N,0,2,,,0.0,0.0
410,vascular tumor,2,CD1a:N,0,2,,,0.0,0.0
411,vascular tumor,2,CD2:N,0,2,,,0.0,0.0
412,vascular tumor,2,CD20:N,1,1,14920.59,14920.59,14920.59,0.0
413,vascular tumor,2,CD20+CD4:N,0,2,,,0.0,0.0
414,vascular tumor,2,CD21:N,0,2,,,0.0,0.0
415,vascular tumor,2,CD22:N,0,2,,,0.0,0.0
416,vascular tumor,2,CD24:N,0,2,,,0.0,0.0
417,vascular tumor,2,CD271:N,0,2,,,0.0,0.0
418,vascular tumor,2,CD28:N,0,2,,,0.0,0.0
419,vascular tumor,2,CD3:N,0,2,,,0.0,0.0
420,vascular tumor,2,CD30:N,0,2,,,0.0,0.0
421,vascular tumor,2,CD309:N,0,2,,,0.0,0.0
422,vascular tumor,2,CD34:N,0,2,,,0.0,0.0
423,vascular tumor,2,CD38:N,1,1,283.99,283.99,283.99,0.0
424,vascular tumor,2,CD4:N,0,2,,,0.0,0.0
425,vascular tumor,2,CD44:N,0,2,,,0.0,0.0
426,vascular tumor,2,CD45:N,2,0,205.06,2335.43,1270.245,2269238.16845
427,vascular tumor,2,CD5:N,0,2,,,0.0,0.0
428,vascular tumor,2,CD56:N,2,0,619.69,4064.35,2342.02,5932841.2578
429,vascular tumor,2,CD56+IgK:N,0,2,,,0.0,0.0
430,vascular tumor,2,CD57:N,0,2,,,0.0,0.0
431,vascular tumor,2,CD58:N,0,2,,,0.0,0.0
432,vascular tumor,2,CD7:N,0,2,,,0.0,0.0
433,vascular tumor,2,CD71:N,0,2,,,0.0,0.0
434,vascular tumor,2,CD8:N,0,2,,,0.0,0.0
435,vascular tumor,2,CD8+IgL:N,0,2,,,0.0,0.0
436,vascular tumor,2,CD81:N,0,2,,,0.0,0.0
437,vascular tumor,2,CD8-CD99:N,0,2,,,0.0,0.0
438,vascular tumor,2,CD9:N,0,2,,,0.0,0.0
439,vascular tumor,2,CD90:N,0,2,,,0.0,0.0
440,vascular tumor,2,CD99:N,0,2,,,0.0,0.0
441,vascular tumor,2,cyCD3:N,0,2,,,0.0,0.0
442,vascular tumor,2,cyCD3+CD19:N,0,2,,,0.0,0.0
443,vascular tumor,2,cyCD79a:N,0,2,,,0.0,0.0
444,vascular tumor,2,EPCAM:N,0,2,,,0.0,0.0
445,vascular tumor,2,Epcam+CD4:N,0,2,,,0.0,0.0
446,vascular tumor,2,FSC-A:N,2,0,104782.05,116471.36,110626.705,68319984.138
447,vascular tumor,2,FSC-H:N,1,1,73232.0,73232.0,73232.0,0.0
448,vascular tumor,2,GD2:N,1,1,5032.87,5032.87,5032.87,0.0
449,vascular tumor,2,HLADR:N,0,2,,,0.0,0.0
450,vascular tumor,2,MPO:N,0,2,,,0.0,0.0
451,vascular tumor,2,nuMIOGENIN:N,0,2,,,0.0,0.0
452,vascular tumor,2,nuMYOD:N,0,2,,,0.0,0.0
453,vascular tumor,2,OCT3/4:N,0,2,,,0.0,0.0
454,vascular tumor,2,SSC-A:N,2,0,46495.7,55419.65,50957.675,39818441.8013
455,vascular tumor,2,SSC-H:N,0,2,,,0.0,0.0
456,vascular tumor,2,BV421:NK,0,2,,,0.0,0.0
457,vascular tumor,2,CD10:NK,0,2,,,0.0,0.0
458,vascular tumor,2,CD105:NK,0,2,,,0.0,0.0
459,vascular tumor,2,CD117:NK,0,2,,,0.0,0.0
460,vascular tumor,2,CD123:NK,0,2,,,0.0,0.0
461,vascular tumor,2,CD14:NK,0,2,,,0.0,0.0
462,vascular tumor,2,CD15:NK,0,2,,,0.0,0.0
463,vascular tumor,2,CD16:NK,0,2,,,0.0,0.0
464,vascular tumor,2,CD19:NK,0,2,,,0.0,0.0
465,vascular tumor,2,CD19_CD4:NK,0,2,,,0.0,0.0
466,vascular tumor,2,CD19+TCRGD:NK,0,2,,,0.0,0.0
467,vascular tumor,2,CD1a:NK,0,2,,,0.0,0.0
468,vascular tumor,2,CD2:NK,0,2,,,0.0,0.0
469,vascular tumor,2,CD20:NK,0,2,,,0.0,0.0
470,vascular tumor,2,CD20+CD4:NK,0,2,,,0.0,0.0
471,vascular tumor,2,CD21:NK,0,2,,,0.0,0.0
472,vascular tumor,2,CD22:NK,0,2,,,0.0,0.0
473,vascular tumor,2,CD24:NK,0,2,,,0.0,0.0
474,vascular tumor,2,CD271:NK,0,2,,,0.0,0.0
475,vascular tumor,2,CD28:NK,0,2,,,0.0,0.0
476,vascular tumor,2,CD3:NK,0,2,,,0.0,0.0
477,vascular tumor,2,CD30:NK,0,2,,,0.0,0.0
478,vascular tumor,2,CD309:NK,0,2,,,0.0,0.0
479,vascular tumor,2,CD34:NK,0,2,,,0.0,0.0
480,vascular tumor,2,CD38:NK,0,2,,,0.0,0.0
481,vascular tumor,2,CD4:NK,0,2,,,0.0,0.0
482,vascular tumor,2,CD44:NK,0,2,,,0.0,0.0
483,vascular tumor,2,CD45:NK,0,2,,,0.0,0.0
484,vascular tumor,2,CD5:NK,0,2,,,0.0,0.0
485,vascular tumor,2,CD56:NK,0,2,,,0.0,0.0
486,vascular tumor,2,CD56+IgK:NK,0,2,,,0.0,0.0
487,vascular tumor,2,CD57:NK,0,2,,,0.0,0.0
488,vascular tumor,2,CD58:NK,0,2,,,0.0,0.0
489,vascular tumor,2,CD7:NK,0,2,,,0.0,0.0
490,vascular tumor,2,CD71:NK,0,2,,,0.0,0.0
491,vascular tumor,2,CD8:NK,0,2,,,0.0,0.0
492,vascular tumor,2,CD8+IgL:NK,0,2,,,0.0,0.0
493,vascular tumor,2,CD81:NK,0,2,,,0.0,0.0
494,vascular tumor,2,CD8-CD99:NK,0,2,,,0.0,0.0
495,vascular tumor,2,CD9:NK,0,2,,,0.0,0.0
496,vascular tumor,2,CD90:NK,0,2,,,0.0,0.0
497,vascular tumor,2,CD99:NK,0,2,,,0.0,0.0
498,vascular tumor,2,cyCD3:NK,0,2,,,0.0,0.0
499,vascular tumor,2,cyCD3+CD19:NK,0,2,,,0.0,0.0
500,vascular tumor,2,cyCD79a:NK,0,2,,,0.0,0.0
501,vascular tumor,2,EPCAM:NK,0,2,,,0.0,0.0
502,vascular tumor,2,Epcam+CD4:NK,0,2,,,0.0,0.0
503,vascular tumor,2,FSC-A:NK,0,2,,,0.0,0.0
504,vascular tumor,2,FSC-H:NK,0,2,,,0.0,0.0
505,vascular tumor,2,GD2:NK,0,2,,,0.0,0.0
506,vascular tumor,2,HLADR:NK,0,2,,,0.0,0.0
507,vascular tumor,2,MPO:NK,0,2,,,0.0,0.0
508,vascular tumor,2,nuMIOGENIN:NK,0,2,,,0.0,0.0
509,vascular tumor,2,nuMYOD:NK,0,2,,,0.0,0.0
510,vascular tumor,2,OCT3/4:NK,0,2,,,0.0,0.0
511,vascular tumor,2,SSC-A:NK,0,2,,,0.0,0.0
512,vascular tumor,2,SSC-H:NK,0,2,,,0.0,0.0
513,vascular tumor,2,BV421:RC,0,2,,,0.0,0.0
514,vascular tumor,2,CD10:RC,0,2,,,0.0,0.0
515,vascular tumor,2,CD105:RC,0,2,,,0.0,0.0
516,vascular tumor,2,CD117:RC,0,2,,,0.0,0.0
517,vascular tumor,2,CD123:RC,0,2,,,0.0,0.0
518,vascular tumor,2,CD14:RC,0,2,,,0.0,0.0
519,vascular tumor,2,CD15:RC,0,2,,,0.0,0.0
520,vascular tumor,2,CD16:RC,0,2,,,0.0,0.0
521,vascular tumor,2,CD19:RC,0,2,,,0.0,0.0
522,vascular tumor,2,CD19_CD4:RC,0,2,,,0.0,0.0
523,vascular tumor,2,CD19+TCRGD:RC,0,2,,,0.0,0.0
524,vascular tumor,2,CD1a:RC,0,2,,,0.0,0.0
525,vascular tumor,2,CD2:RC,0,2,,,0.0,0.0
526,vascular tumor,2,CD20:RC,0,2,,,0.0,0.0
527,vascular tumor,2,CD20+CD4:RC,0,2,,,0.0,0.0
528,vascular tumor,2,CD21:RC,0,2,,,0.0,0.0
529,vascular tumor,2,CD22:RC,0,2,,,0.0,0.0
530,vascular tumor,2,CD24:RC,0,2,,,0.0,0.0
531,vascular tumor,2,CD271:RC,0,2,,,0.0,0.0
532,vascular tumor,2,CD28:RC,0,2,,,0.0,0.0
533,vascular tumor,2,CD3:RC,0,2,,,0.0,0.0
534,vascular tumor,2,CD30:RC,0,2,,,0.0,0.0
535,vascular tumor,2,CD309:RC,0,2,,,0.0,0.0
536,vascular tumor,2,CD34:RC,0,2,,,0.0,0.0
537,vascular tumor,2,CD38:RC,0,2,,,0.0,0.0
538,vascular tumor,2,CD4:RC,0,2,,,0.0,0.0
539,vascular tumor,2,CD44:RC,0,2,,,0.0,0.0
540,vascular tumor,2,CD45:RC,0,2,,,0.0,0.0
541,vascular tumor,2,CD5:RC,0,2,,,0.0,0.0
542,vascular tumor,2,CD56:RC,0,2,,,0.0,0.0
543,vascular tumor,2,CD56+IgK:RC,0,2,,,0.0,0.0
544,vascular tumor,2,CD57:RC,0,2,,,0.0,0.0
545,vascular tumor,2,CD58:RC,0,2,,,0.0,0.0
546,vascular tumor,2,CD7:RC,0,2,,,0.0,0.0
547,vascular tumor,2,CD71:RC,0,2,,,0.0,0.0
548,vascular tumor,2,CD8:RC,0,2,,,0.0,0.0
549,vascular tumor,2,CD8+IgL:RC,0,2,,,0.0,0.0
550,vascular tumor,2,CD81:RC,0,2,,,0.0,0.0
551,vascular tumor,2,CD8-CD99:RC,0,2,,,0.0,0.0
552,vascular tumor,2,CD9:RC,0,2,,,0.0,0.0
553,vascular tumor,2,CD90:RC,0,2,,,0.0,0.0
554,vascular tumor,2,CD99:RC,0,2,,,0.0,0.0
555,vascular tumor,2,cyCD3:RC,0,2,,,0.0,0.0
556,vascular tumor,2,cyCD3+CD19:RC,0,2,,,0.0,0.0
557,vascular tumor,2,cyCD79a:RC,0,2,,,0.0,0.0
558,vascular tumor,2,EPCAM:RC,0,2,,,0.0,0.0
559,vascular tumor,2,Epcam+CD4:RC,0,2,,,0.0,0.0
560,vascular tumor,2,FSC-A:RC,0,2,,,0.0,0.0
561,vascular tumor,2,FSC-H:RC,0,2,,,0.0,0.0
562,vascular tumor,2,GD2:RC,0,2,,,0.0,0.0
563,vascular tumor,2,HLADR:RC,0,2,,,0.0,0.0
564,vascular tumor,2,MPO:RC,0,2,,,0.0,0.0
565,vascular tumor,2,nuMIOGENIN:RC,0,2,,,0.0,0.0
566,vascular tumor,2,nuMYOD:RC,0,2,,,0.0,0.0
567,vascular tumor,2,OCT3/4:RC,0,2,,,0.0,0.0
568,vascular tumor,2,SSC-A:RC,0,2,,,0.0,0.0
569,vascular tumor,2,SSC-H:RC,0,2,,,0.0,0.0
570,vascular tumor,2,BV421:T,0,2,,,0.0,0.0
571,vascular tumor,2,CD10:T,0,2,,,0.0,0.0
