,grupo,linhas,marcador,dados,nulos,min,max,media,variancia
409,rhabdomyosarcoma,7,CD19+TCRGD:N,0,7,,,0.0,0.0
410,rhabdomyosarcoma,7,CD1a:N,0,7,,,0.0,0.0
411,rhabdomyosarcoma,7,CD2:N,0,7,,,0.0,0.0
412,rhabdomyosarcoma,7,CD20:N,0,7,,,0.0,0.0
413,rhabdomyosarcoma,7,CD20+CD4:N,0,7,,,0.0,0.0
414,rhabdomyosarcoma,7,CD21:N,0,7,,,0.0,0.0
415,rhabdomyosarcoma,7,CD22:N,0,7,,,0.0,0.0
416,rhabdomyosarcoma,7,CD24:N,0,7,,,0.0,0.0
417,rhabdomyosarcoma,7,CD271:N,1,6,92.39,92.39,92.39,0.0
418,rhabdomyosarcoma,7,CD28:N,0,7,,,0.0,0.0
419,rhabdomyosarcoma,7,CD3:N,2,5,50.12,390.88,220.5,58058.6888
420,rhabdomyosarcoma,7,CD30:N,0,7,,,0.0,0.0
421,rhabdomyosarcoma,7,CD309:N,1,6,85.42,85.42,85.42,0.0
422,rhabdomyosarcoma,7,CD34:N,2,5,225.75,435.9,330.825,22081.51125
423,rhabdomyosarcoma,7,CD38:N,2,5,532.71,797.63,665.17,35091.3032
424,rhabdomyosarcoma,7,CD4:N,1,6,1099.17,1099.17,1099.17,0.0
425,rhabdomyosarcoma,7,CD44:N,2,5,1343.37,1943.52,1643.445,180090.01125
426,rhabdomyosarcoma,7,CD45:N,4,3,343.75,2371.77,1328.9475,906453.241092
427,rhabdomyosarcoma,7,CD5:N,0,7,,,0.0,0.0
428,rhabdomyosarcoma,7,CD56:N,4,3,71.52,223.88,133.3875,4792.47529167
429,rhabdomyosarcoma,7,CD56+IgK:N,0,7,,,0.0,0.0
430,rhabdomyosarcoma,7,CD57:N,3,4,93.49,175.72,140.39,1790.8419
431,rhabdomyosarcoma,7,CD58:N,1,6,3463.66,3463.66,3463.66,0.0
432,rhabdomyosarcoma,7,CD7:N,1,6,159.39,159.39,159.39,0.0
433,rhabdomyosarcoma,7,CD71:N,1,6,317.57,317.57,317.57,0.0
434,rhabdomyosarcoma,7,CD8:N,1,6,391.08,391.08,391.08,0.0
435,rhabdomyosarcoma,7,CD8+IgL:N,0,7,,,0.0,0.0
436,rhabdomyosarcoma,7,CD81:N,4,3,211.07,910.12,532.795,82592.7337667
437,rhabdomyosarcoma,7,CD8-CD99:N,0,7,,,0.0,0.0
438,rhabdomyosarcoma,7,CD9:N,3,4,240.34,1070.92,599.353333333,181966.973733
439,rhabdomyosarcoma,7,CD90:N,3,4,247.88,3039.02,1189.36333333,2566199.72743
440,rhabdomyosarcoma,7,CD99:N,4,3,90.31,380.29,248.0275,15001.612425
441,rhabdomyosarcoma,7,cyCD3:N,1,6,605.48,605.48,605.48,0.0
442,rhabdomyosarcoma,7,cyCD3+CD19:N,0,7,,,0.0,0.0
443,rhabdomyosarcoma,7,cyCD79a:N,1,6,158.44,158.44,158.44,0.0
444,rhabdomyosarcoma,7,EPCAM:N,4,3,147.9,503.43,342.7275,25842.071625
445,rhabdomyosarcoma,7,Epcam+CD4:N,0,7,,,0.0,0.0
446,rhabdomyosarcoma,7,FSC-A:N,4,3,103547.09,145828.44,124965.6575,300410448.041
447,rhabdomyosarcoma,7,FSC-H:N,3,4,78474.0,100338.0,90897.3333333,126180849.333
448,rhabdomyosarcoma,7,GD2:N,3,4,226.02,925.59,481.416666667,149077.018633
449,rhabdomyosarcoma,7,HLADR:N,1,6,400.83,400.83,400.83,0.0
450,rhabdomyosarcoma,7,MPO:N,1,6,9267.84,9267.84,9267.84,0.0
451,rhabdomyosarcoma,7,nuMIOGENIN:N,1,6,1697.43,1697.43,1697.43,0.0
452,rhabdomyosarcoma,7,nuMYOD:N,3,4,624.52,998.05,810.45,34883.2569
453,rhabdomyosarcoma,7,OCT3/4:N,0,7,,,0.0,0.0
454,rhabdomyosarcoma,7,SSC-A:N,4,3,43640.65,93187.27,65198.8325,425618427.78
455,rhabdomyosarcoma,7,SSC-H:N,3,4,28403.0,43879.0,33596.6666667,79297540.3333
456,rhabdomyosarcoma,7,BV421:NK,1,6,355.13,355.13,355.13,0.0
457,rhabdomyosarcoma,7,CD10:NK,0,7,,,0.0,0.0
458,rhabdomyosarcoma,7,CD105:NK,0,7,,,0.0,0.0
459,rhabdomyosarcoma,7,CD117:NK,0,7,,,0.0,0.0
460,rhabdomyosarcoma,7,CD123:NK,0,7,,,0.0,0.0
461,rhabdomyosarcoma,7,CD14:NK,0,7,,,0.0,0.0
462,rhabdomyosarcoma,7,CD15:NK,0,7,,,0.0,0.0
463,rhabdomyosarcoma,7,CD16:NK,0,7,,,0.0,0.0
464,rhabdomyosarcoma,7,CD19:NK,1,6,30.48,30.48,30.48,0.0
465,rhabdomyosarcoma,7,CD19_CD4:NK,0,7,,,0.0,0.0
466,rhabdomyosarcoma,7,CD19+TCRGD:NK,0,7,,,0.0,0.0
467,rhabdomyosarcoma,7,CD1a:NK,0,7,,,0.0,0.0
468,rhabdomyosarcoma,7,CD2:NK,0,7,,,0.0,0.0
469,rhabdomyosarcoma,7,CD20:NK,0,7,,,0.0,0.0
470,rhabdomyosarcoma,7,CD20+CD4:NK,0,7,,,0.0,0.0
471,rhabdomyosarcoma,7,CD21:NK,0,7,,,0.0,0.0
472,rhabdomyosarcoma,7,CD22:NK,0,7,,,0.0,0.0
473,rhabdomyosarcoma,7,CD24:NK,0,7,,,0.0,0.0
474,rhabdomyosarcoma,7,CD271:NK,0,7,,,0.0,0.0
475,rhabdomyosarcoma,7,CD28:NK,0,7,,,0.0,0.0
476,rhabdomyosarcoma,7,CD3:NK,3,4,21.78,1185.79,452.08,407773.0411
477,rhabdomyosarcoma,7,CD30:NK,0,7,,,0.0,0.0
478,rhabdomyosarcoma,7,CD309:NK,0,7,,,0.0,0.0
479,rhabdomyosarcoma,7,CD34:NK,1,6,62.57,62.57,62.57,0.0
480,rhabdomyosarcoma,7,CD38:NK,0,7,,,0.0,0.0
481,rhabdomyosarcoma,7,CD4:NK,2,5,179.22,1405.14,792.18,751439.9232
482,rhabdomyosarcoma,7,CD44:NK,0,7,,,0.0,0.0
483,rhabdomyosarcoma,7,CD45:NK,3,4,728.26,6648.67,3672.2,8763607.2927
484,rhabdomyosarcoma,7,CD5:NK,0,7,,,0.0,0.0
485,rhabdomyosarcoma,7,CD56:NK,3,4,1734.64,4988.31,3300.85333333,2657617.07663
486,rhabdomyosarcoma,7,CD56+IgK:NK,0,7,,,0.0,0.0
487,rhabdomyosarcoma,7,CD57:NK,0,7,,,0.0,0.0
488,rhabdomyosarcoma,7,CD58:NK,0,7,,,0.0,0.0
489,rhabdomyosarcoma,7,CD7:NK,1,6,7554.47,7554.47,7554.47,0.0
490,rhabdomyosarcoma,7,CD71:NK,0,7,,,0.0,0.0
491,rhabdomyosarcoma,7,CD8:NK,2,5,79.35,372.95,226.15,43100.48
492,rhabdomyosarcoma,7,CD8+IgL:NK,0,7,,,0.0,0.0
493,rhabdomyosarcoma,7,CD81:NK,1,6,6606.7,6606.7,6606.7,0.0
494,rhabdomyosarcoma,7,CD8-CD99:NK,0,7,,,0.0,0.0
495,rhabdomyosarcoma,7,CD9:NK,0,7,,,0.0,0.0
496,rhabdomyosarcoma,7,CD90:NK,0,7,,,0.0,0.0
497,rhabdomyosarcoma,7,CD99:NK,1,6,127.23,127.23,127.23,0.0
498,rhabdomyosarcoma,7,cyCD3:NK,1,6,204.5,204.5,204.5,0.0
499,rhabdomyosarcoma,7,cyCD3+CD19:NK,0,7,,,0.0,0.0
500,rhabdomyosarcoma,7,cyCD79a:NK,1,6,28.76,28.76,28.76,0.0
501,rhabdomyosarcoma,7,EPCAM:NK,1,6,81.81,81.81,81.81,0.0
502,rhabdomyosarcoma,7,Epcam+CD4:NK,0,7,,,0.0,0.0
503,rhabdomyosarcoma,7,FSC-A:NK,3,4,57692.64,90569.7,72633.43,276954943.884
504,rhabdomyosarcoma,7,FSC-H:NK,3,4,48309.0,78409.0,61589.0,235901200.0
505,rhabdomyosarcoma,7,GD2:NK,1,6,162.24,162.24,162.24,0.0
506,rhabdomyosarcoma,7,HLADR:NK,0,7,,,0.0,0.0
507,rhabdomyosarcoma,7,MPO:NK,1,6,101.1,101.1,101.1,0.0
508,rhabdomyosarcoma,7,nuMIOGENIN:NK,0,7,,,0.0,0.0
509,rhabdomyosarcoma,7,nuMYOD:NK,1,6,258.18,258.18,258.18,0.0
510,rhabdomyosarcoma,7,OCT3/4:NK,0,7,,,0.0,0.0
511,rhabdomyosarcoma,7,SSC-A:NK,3,4,7811.15,16781.76,10924.3633333,25765867.5682
512,rhabdomyosarcoma,7,SSC-H:NK,3,4,5908.5,12019.5,7949.0,12426755.25
513,rhabdomyosarcoma,7,BV421:RC,1,6,118.14,118.14,118.14,0.0
