,grupo,linhas,marcador,dados,nulos,min,max,media,variancia
132,Neuroblastic tumor,36,CD271:END,0,36,,,0.0,0.0
133,Neuroblastic tumor,36,CD28:END,0,36,,,0.0,0.0
134,Neuroblastic tumor,36,CD3:END,1,35,84.14,84.14,84.14,0.0
135,Neuroblastic tumor,36,CD30:END,0,36,,,0.0,0.0
136,Neuroblastic tumor,36,CD309:END,0,36,,,0.0,0.0
137,Neuroblastic tumor,36,CD34:END,7,29,977.35,27738.45,11626.2628571,74760164.6248
138,Neuroblastic tumor,36,CD38:END,0,36,,,0.0,0.0
139,Neuroblastic tumor,36,CD4:END,0,36,,,0.0,0.0
140,Neuroblastic tumor,36,CD44:END,0,36,,,0.0,0.0
141,Neuroblastic tumor,36,CD45:END,7,29,-30.78,1701.26,567.148571429,435204.643681
142,Neuroblastic tumor,36,CD5:END,0,36,,,0.0,0.0
143,Neuroblastic tumor,36,CD56:END,3,33,-534.9,1950.43,693.756666667,1544805.00243
144,Neuroblastic tumor,36,CD56+IgK:END,0,36,,,0.0,0.0
145,Neuroblastic tumor,36,CD57:END,2,34,49.28,140.26,94.77,4138.6802
146,Neuroblastic tumor,36,CD58:END,0,36,,,0.0,0.0
147,Neuroblastic tumor,36,CD7:END,4,32,22.09,565.28,220.9275,56349.5581583
148,Neuroblastic tumor,36,CD71:END,0,36,,,0.0,0.0
149,Neuroblastic tumor,36,CD8:END,0,36,,,0.0,0.0
150,Neuroblastic tumor,36,CD8+IgL:END,0,36,,,0.0,0.0
151,Neuroblastic tumor,36,CD81:END,0,36,,,0.0,0.0
152,Neuroblastic tumor,36,CD8-CD99:END,0,36,,,0.0,0.0
153,Neuroblastic tumor,36,CD9:END,0,36,,,0.0,0.0
154,Neuroblastic tumor,36,CD90:END,3,33,138.66,49620.6,16733.4066667,811198460.331
155,Neuroblastic tumor,36,CD99:END,1,35,-448.39,-448.39,-448.39,0.0
156,Neuroblastic tumor,36,cyCD3:END,4,32,220.64,1594.7,922.5,328437.8008
157,Neuroblastic tumor,36,cyCD3+CD19:END,0,36,,,0.0,0.0
158,Neuroblastic tumor,36,cyCD79a:END,4,32,95.56,187.87,147.9925,1682.300625
159,Neuroblastic tumor,36,EPCAM:END,2,34,481.26,1829.49,1155.375,908862.06645
160,Neuroblastic tumor,36,Epcam+CD4:END,0,36,,,0.0,0.0
161,Neuroblastic tumor,36,FSC-A:END,7,29,46050.3,125327.48,90204.8428571,745408806.632
162,Neuroblastic tumor,36,FSC-H:ENDE,4,32,51705.0,98446.5,71843.5,459190895.833
163,Neuroblastic tumor,36,GD2:END,0,36,,,0.0,0.0
164,Neuroblastic tumor,36,HLADR:END,0,36,,,0.0,0.0
165,Neuroblastic tumor,36,MPO:END,4,32,218.03,342.19,277.58,4473.16706667
166,Neuroblastic tumor,36,nuMIOGENIN:END,0,36,,,0.0,0.0
167,Neuroblastic tumor,36,nuMYOD:END,0,36,,,0.0,0.0
168,Neuroblastic tumor,36,OCT3/4:END,0,36,,,0.0,0.0
169,Neuroblastic tumor,36,SSC-A:END,7,29,6400.68,21209.76,13400.9085714,32828222.7325
170,Neuroblastic tumor,36,SSC-H:END,0,36,,,0.0,0.0
171,Neuroblastic tumor,36,BV421:E,6,30,3987.74,21938.31,11919.7633333,54530246.7593
172,Neuroblastic tumor,36,CD10:E,9,27,279.8,6439.96,1223.51,3869698.14547
173,Neuroblastic tumor,36,CD105:E,1,35,905.5,905.5,905.5,0.0
174,Neuroblastic tumor,36,CD117:E,9,27,252.11,10811.37,1849.03666667,11441167.1468
175,Neuroblastic tumor,36,CD123:E,6,30,1658.12,3540.18,2481.03166667,773421.686897
176,Neuroblastic tumor,36,CD14:E,7,29,-56.17,692.73,311.567142857,53119.9451905
177,Neuroblastic tumor,36,CD15:E,3,33,12120.32,37846.88,26612.1433333,173420432.524
178,Neuroblastic tumor,36,CD16:E,6,30,1790.17,8598.9,4623.61833333,7179924.05798
179,Neuroblastic tumor,36,CD19:E,7,29,92.33,1807.69,624.684285714,399377.236162
180,Neuroblastic tumor,36,CD19_CD4:E,7,29,297.27,3710.42,1716.89714286,1664665.98439
181,Neuroblastic tumor,36,CD19+TCRGD:E,1,35,105.95,105.95,105.95,0.0
182,Neuroblastic tumor,36,CD1a:E,0,36,,,0.0,0.0
183,Neuroblastic tumor,36,CD2:E,0,36,,,0.0,0.0
184,Neuroblastic tumor,36,CD20:E,6,30,748.91,2485.23,1421.89,458459.9942
185,Neuroblastic tumor,36,CD20+CD4:E,1,35,1161.14,1161.14,1161.14,0.0
186,Neuroblastic tumor,36,CD21:E,0,36,,,0.0,0.0
187,Neuroblastic tumor,36,CD22:E,0,36,,,0.0,0.0
188,Neuroblastic tumor,36,CD24:E,0,36,,,0.0,0.0
189,Neuroblastic tumor,36,CD271:E,10,26,242.43,979.43,449.075,48009.8328278
190,Neuroblastic tumor,36,CD28:E,2,34,1078.17,2253.0,1665.585,690112.76445
191,Neuroblastic tumor,36,CD3:E,10,26,323.14,1056.18,594.246,52366.4992489
192,Neuroblastic tumor,36,CD30:E,4,32,265.66,896.61,496.2425,77239.9295583
193,Neuroblastic tumor,36,CD309:E,0,36,,,0.0,0.0
194,Neuroblastic tumor,36,CD34:E,11,25,955.66,13014.59,5058.94727273,16965668.6364
195,Neuroblastic tumor,36,CD38:E,9,27,379.92,1791.95,840.985555556,221371.520778
196,Neuroblastic tumor,36,CD4:E,2,34,1194.29,3375.23,2284.76,2378249.6418
197,Neuroblastic tumor,36,CD44:E,1,35,1478.34,1478.34,1478.34,0.0
198,Neuroblastic tumor,36,CD45:E,21,15,374.96,28680.39,7347.79285714,44455066.7791
199,Neuroblastic tumor,36,CD5:E,4,32,309.03,2726.26,1272.43,1055319.50927
200,Neuroblastic tumor,36,CD56:E,21,15,-24.71,11491.38,921.435238095,5983605.97491
201,Neuroblastic tumor,36,CD56+IgK:E,8,28,258.94,774.57,435.09375,33673.3258839
202,Neuroblastic tumor,36,CD57:E,7,29,477.94,1084.03,747.687142857,62178.6044571
203,Neuroblastic tumor,36,CD58:E,9,27,899.13,3670.67,1922.64555556,715510.191503
204,Neuroblastic tumor,36,CD7:E,7,29,540.36,1121.71,845.71,66841.3349333
205,Neuroblastic tumor,36,CD71:E,1,35,913.11,913.11,913.11,0.0
206,Neuroblastic tumor,36,CD8:E,2,34,117.64,509.03,313.335,76593.06605
207,Neuroblastic tumor,36,CD8+IgL:E,8,28,518.12,1287.14,779.36875,71278.1388125
208,Neuroblastic tumor,36,CD81:E,11,25,515.54,8945.18,3371.74909091,5892847.04001
209,Neuroblastic tumor,36,CD8-CD99:E,6,30,2600.22,3763.43,3264.31333333,210239.474027
210,Neuroblastic tumor,36,CD9:E,12,24,2728.6,39933.52,15023.815,104423599.998
