,grupo,linhas,marcador,dados,nulos,min,max,media,variancia
594,normal kidney,1,CD38:T,1,0,1865.5,1865.5,1865.5,0
595,normal kidney,1,CD4:T,0,1,,,0.0,0
596,normal kidney,1,CD44:T,0,1,,,0.0,0
597,normal kidney,1,CD45:T,1,0,4675.36,4675.36,4675.36,0
598,normal kidney,1,CD5:T,1,0,5286.62,5286.62,5286.62,0
599,normal kidney,1,CD56:T,0,1,,,0.0,0
600,normal kidney,1,CD56+IgK:T,1,0,40.74,40.74,40.74,0
601,normal kidney,1,CD57:T,0,1,,,0.0,0
602,normal kidney,1,CD58:T,0,1,,,0.0,0
603,normal kidney,1,CD7:T,0,1,,,0.0,0
604,normal kidney,1,CD71:T,0,1,,,0.0,0
605,normal kidney,1,CD8:T,0,1,,,0.0,0
606,normal kidney,1,CD8+IgL:T,1,0,287.61,287.61,287.61,0
607,normal kidney,1,CD81:T,0,1,,,0.0,0
608,normal kidney,1,CD8-CD99:T,0,1,,,0.0,0
609,normal kidney,1,CD9:T,0,1,,,0.0,0
610,normal kidney,1,CD90:T,0,1,,,0.0,0
611,normal kidney,1,CD99:T,0,1,,,0.0,0
612,normal kidney,1,cyCD3:T,0,1,,,0.0,0
613,normal kidney,1,cyCD3+CD19:T,0,1,,,0.0,0
614,normal kidney,1,cyCD79a:T,0,1,,,0.0,0
615,normal kidney,1,EPCAM:T,0,1,,,0.0,0
616,normal kidney,1,Epcam+CD4:T,0,1,,,0.0,0
617,normal kidney,1,FSC-A:T,1,0,69179.11,69179.11,69179.11,0
618,normal kidney,1,FSC-H:T,1,0,59148.0,59148.0,59148.0,0
619,normal kidney,1,GD2:T,0,1,,,0.0,0
620,normal kidney,1,HLADR:T,0,1,,,0.0,0
621,normal kidney,1,MPO:T,0,1,,,0.0,0
622,normal kidney,1,nuMIOGENIN:T,0,1,,,0.0,0
623,normal kidney,1,nuMYOD:T,0,1,,,0.0,0
624,normal kidney,1,OCT3/4:T,0,1,,,0.0,0
625,normal kidney,1,SSC-A:T,1,0,12432.24,12432.24,12432.24,0
626,normal kidney,1,SSC-H:T,0,1,,,0.0,0
